15050.00	394.415975	0.042747	14.950000	7.880000
15100.00	395.320130	0.043143	14.950000	7.880000
15150.00	396.226357	0.043543	14.950000	7.880000
15200.00	397.134662	0.043947	14.950000	7.880000
15250.00	398.045049	0.044354	14.950000	7.880000
15300.00	398.957523	0.044765	14.950000	7.880000
15350.00	399.872089	0.045181	14.950000	7.880000
15400.00	400.788751	0.045600	14.950000	7.880000
15450.00	401.707515	0.046023	14.950000	7.880000
15500.00	402.628385	0.046451	14.950000	7.880000
15550.00	403.551365	0.046882	14.950000	7.880000
15600.00	404.476462	0.047317	14.950000	7.880000
15650.00	405.403679	0.047757	14.950000	7.880000
15700.00	406.333022	0.048201	14.950000	7.880000
15750.00	407.264495	0.048649	14.950000	7.880000
15800.00	408.198104	0.049102	14.950000	7.880000
15850.00	409.133853	0.049559	14.950000	7.880000
15900.00	410.071746	0.050020	14.950000	7.880000
15950.00	411.011790	0.050486	14.950000	7.880000
16000.00	411.953989	0.050956	14.950000	7.880000
16050.00	412.898348	0.051430	14.950000	7.880000
16100.00	413.844871	0.051909	14.950000	7.880000
16150.00	414.793565	0.052393	14.950000	7.880000
16200.00	415.744433	0.052882	14.950000	7.880000
16250.00	416.697481	0.053375	14.950000	7.880000
16300.00	417.652713	0.053873	14.950000	7.880000
16350.00	418.610136	0.054376	14.950000	7.880000
16400.00	419.569753	0.054883	14.950000	7.880000
16450.00	420.531570	0.055396	14.950000	7.880000
16500.00	421.495592	0.055913	14.950000	7.880000
16550.00	422.461823	0.056435	14.950000	7.880000
16600.00	423.430270	0.056963	14.950000	7.880000
16650.00	424.400937	0.057495	14.950000	7.880000
16700.00	425.373829	0.058033	14.950000	7.880000
16750.00	426.348951	0.058576	14.950000	7.880000
16800.00	427.326309	0.059124	14.950000	7.880000
16850.00	428.305907	0.059677	14.950000	7.880000
16900.00	429.287750	0.060236	14.950000	7.880000
16950.00	430.271845	0.060800	14.950000	7.880000
17000.00	431.258195	0.061370	14.950000	7.880000
17050.00	432.246806	0.061945	14.950000	7.880000
17100.00	433.237684	0.062525	14.950000	7.880000
17150.00	434.230833	0.063112	14.950000	7.880000
17200.00	435.226259	0.063704	14.950000	7.880000
17250.00	436.223967	0.064301	14.950000	7.880000
17300.00	437.223962	0.064905	14.950000	7.880000
17350.00	438.226249	0.065514	14.950000	7.880000
17400.00	439.230834	0.066129	14.950000	7.880000
17450.00	440.237722	0.066751	14.950000	7.880000
17500.00	441.246918	0.067378	14.950000	7.880000
17550.00	442.258427	0.068011	14.950000	7.880000
17600.00	443.272256	0.068651	14.950000	7.880000
17650.00	444.288408	0.069297	14.950000	7.880000
17700.00	445.306890	0.069949	14.950000	7.880000
17750.00	446.327706	0.070607	14.950000	7.880000
17800.00	447.350863	0.071272	14.950000	7.880000
17850.00	448.376365	0.071943	14.950000	7.880000
17900.00	449.404218	0.072621	14.950000	7.880000
17950.00	450.434427	0.073305	14.950000	7.880000
18000.00	451.466998	0.073996	14.950000	7.880000
18050.00	452.501936	0.074694	14.950000	7.880000
18100.00	453.539246	0.075398	14.950000	7.880000
18150.00	454.578934	0.076110	14.950000	7.880000
18200.00	455.621006	0.076828	14.950000	7.880000
18250.00	456.665467	0.077554	14.950000	7.880000
18300.00	457.712321	0.078286	14.950000	7.880000
18350.00	458.761576	0.079026	14.950000	7.880000
18400.00	459.813236	0.079773	14.950000	7.880000
18450.00	460.867306	0.080527	14.950000	7.880000
18500.00	461.923793	0.081288	14.950000	7.880000
18550.00	462.982702	0.082057	14.950000	7.880000
18600.00	464.044039	0.082834	14.950000	7.880000
18650.00	465.107808	0.083618	14.950000	7.880000
18700.00	466.174016	0.084410	14.950000	7.880000
18750.00	467.242668	0.085209	14.950000	7.880000
18800.00	468.313770	0.086017	14.950000	7.880000
18850.00	469.387327	0.086832	14.950000	7.880000
18900.00	470.463345	0.087655	14.950000	7.880000
18950.00	471.541830	0.088487	14.950000	7.880000
19000.00	472.622787	0.089326	14.950000	7.880000
19050.00	473.706223	0.090174	14.950000	7.880000
19100.00	474.792141	0.091030	14.950000	7.880000
19150.00	475.880550	0.091895	14.950000	7.880000
19200.00	476.971453	0.092768	14.950000	7.880000
19250.00	478.064857	0.093649	14.950000	7.880000
19300.00	479.160767	0.094540	14.950000	7.880000
19350.00	480.259190	0.095439	14.950000	7.880000
19400.00	481.360131	0.096347	14.950000	7.880000
19450.00	482.463595	0.097264	14.950000	7.880000
19500.00	483.569589	0.098190	14.950000	7.880000
19550.00	484.678119	0.099125	14.950000	7.880000
19600.00	485.789190	0.100069	14.950000	7.880000
19650.00	486.902807	0.101022	14.950000	7.880000
19700.00	488.018978	0.101985	14.950000	7.880000
19750.00	489.137707	0.102958	14.950000	7.880000
19800.00	490.259001	0.103940	14.950000	7.880000
19850.00	491.382865	0.104932	14.950000	7.880000
19900.00	492.509306	0.105933	14.950000	7.880000
19950.00	493.638328	0.106945	14.950000	7.880000
20000.00	494.769939	0.107967	14.950000	7.880000
20050.00	495.904144	0.108998	14.950000	7.880000
20100.00	497.040949	0.110040	14.950000	7.880000
20150.00	498.180361	0.111092	14.950000	7.880000
20200.00	499.322384	0.112155	14.950000	7.880000
20250.00	500.467025	0.113228	14.950000	7.880000
20300.00	501.614290	0.114312	14.950000	7.880000
20350.00	502.764185	0.115406	14.950000	7.880000
20400.00	503.916716	0.116512	14.950000	7.880000
20450.00	505.071889	0.117628	14.950000	7.880000
20500.00	506.229710	0.118755	14.950000	7.880000
20550.00	507.390185	0.119894	14.950000	7.880000
20600.00	508.553320	0.121044	14.950000	7.880000
20650.00	509.719122	0.122206	14.950000	7.880000
20700.00	510.887597	0.123379	14.950000	7.880000
20750.00	512.058750	0.124563	14.950000	7.880000
20800.00	513.232587	0.125760	14.950000	7.880000
20850.00	514.409116	0.126968	14.950000	7.880000
20900.00	515.588342	0.128188	14.950000	7.880000
20950.00	516.770271	0.129421	14.950000	7.880000
21000.00	517.954909	0.130666	14.950000	7.880000
21050.00	519.142263	0.131923	14.950000	7.880000
21100.00	520.332339	0.133193	14.950000	7.880000
21150.00	521.525143	0.134475	14.950000	7.880000
21200.00	522.720681	0.135771	14.950000	7.880000
21250.00	523.918960	0.137079	14.950000	7.880000
21300.00	525.119986	0.138400	14.950000	7.880000
21350.00	526.323765	0.139735	14.950000	7.880000
21400.00	527.530304	0.141083	14.950000	7.880000
21450.00	528.739609	0.142444	14.950000	7.880000
21500.00	529.951685	0.143819	14.950000	7.880000
21550.00	531.166541	0.145208	14.950000	7.880000
21600.00	532.384181	0.146611	14.950000	7.880000
21650.00	533.604612	0.148028	14.950000	7.880000
21700.00	534.827842	0.149459	14.950000	7.880000
21750.00	536.053875	0.150904	14.950000	7.880000
21800.00	537.282719	0.152364	14.950000	7.880000
21850.00	538.514380	0.153839	14.950000	7.880000
21900.00	539.748864	0.155328	14.950000	7.880000
21950.00	540.986178	0.156833	14.950000	7.880000
